fecha,zona,dia_semana,mes,promocion,demanda_lag7,demanda
2023-04-30,3,6,4,1,129.40236395975157,156.40348476837838
2023-04-30,4,6,4,1,157.72429630209186,172.57161727574461
2023-05-01,1,0,5,0,120.11622309843625,84.50068470512349
2023-05-01,2,0,5,0,111.64795178456652,100.69750922914288
2023-05-01,3,0,5,1,122.87641129809121,130.00056515918277
2023-05-01,4,0,5,0,138.54549154262912,131.4909850329733
2023-05-02,1,1,5,0,117.53209714568463,110.68833568473738
2023-05-02,2,1,5,0,108.67774162380739,99.88397287290019
2023-05-02,3,1,5,0,125.76119949255285,125.52548139776039
2023-05-02,4,1,5,0,135.9401293797859,137.35593515240456
2023-05-03,1,2,5,0,90.5663580409427,85.9851137746593
2023-05-03,2,2,5,0,110.47329246035792,100.69347037710736
2023-05-03,3,2,5,0,147.8452381708337,132.7775676155505
2023-05-03,4,2,5,0,137.40197146232697,121.81585797268637
2023-05-04,1,3,5,0,85.68476883071725,78.93817286914695
2023-05-04,2,3,5,1,107.57294954426219,125.86883598284959
2023-05-04,3,3,5,1,124.69543600719247,163.25409932088508
2023-05-04,4,3,5,0,130.80806267884287,125.18303278385535
2023-05-05,1,4,5,0,99.91714487413599,110.03397689622639
2023-05-05,2,4,5,0,117.30055974822497,100.72150929425153
2023-05-05,3,4,5,1,124.3499522505263,141.04154681404813
2023-05-05,4,4,5,0,160.52952846380737,126.17522934865755
2023-05-06,1,5,5,0,131.5596341434644,102.22571537236288
2023-05-06,2,5,5,0,121.58418406380545,121.7580003055617
2023-05-06,3,5,5,0,134.03485342083565,137.97860448048243
2023-05-06,4,5,5,0,144.20601113529858,148.18982540736218
2023-05-07,1,6,5,0,98.21399260750403,134.24053735392326
2023-05-07,2,6,5,0,137.38694962315856,118.74498004845795
2023-05-07,3,6,5,0,156.40348476837838,134.08866885557532
2023-05-07,4,6,5,0,172.57161727574461,144.6382663430347
2023-05-08,1,0,5,1,84.50068470512349,112.05400834569575
2023-05-08,2,0,5,0,100.69750922914288,108.28169612543641
2023-05-08,3,0,5,0,130.00056515918277,118.91319427706769
2023-05-08,4,0,5,0,131.4909850329733,133.04708051628288
2023-05-09,1,1,5,1,110.68833568473738,128.82958115524474
2023-05-09,2,1,5,0,99.88397287290019,123.99685240021145
2023-05-09,3,1,5,0,125.52548139776039,109.72801844389026
2023-05-09,4,1,5,0,137.35593515240456,115.34690154932578
2023-05-10,1,2,5,0,85.9851137746593,91.03777723246313
2023-05-10,2,2,5,0,100.69347037710736,106.6290654296784
2023-05-10,3,2,5,1,132.7775676155505,137.92778223352508
2023-05-10,4,2,5,0,121.81585797268637,127.56063908716173
2023-05-11,1,3,5,0,78.93817286914695,96.47812859573295
2023-05-11,2,3,5,0,125.86883598284959,101.05278927693857
2023-05-11,3,3,5,0,163.25409932088508,110.78820473481309
2023-05-11,4,3,5,0,125.18303278385535,141.36717183822918
2023-05-12,1,4,5,0,110.03397689622639,91.92941628387167
2023-05-12,2,4,5,0,100.72150929425153,86.3970290010057
2023-05-12,3,4,5,1,141.04154681404813,136.8921819985677
2023-05-12,4,4,5,0,126.17522934865755,126.6583666846281
2023-05-13,1,5,5,1,102.22571537236288,131.09461004820267
2023-05-13,2,5,5,0,121.7580003055617,138.22325969819335
2023-05-13,3,5,5,1,137.97860448048243,151.41422832213942
2023-05-13,4,5,5,0,148.18982540736218,149.90846772049008
2023-05-14,1,6,5,1,134.24053735392326,134.85735911701005
2023-05-14,2,6,5,0,118.74498004845795,125.07846285444407
2023-05-14,3,6,5,1,134.08866885557532,161.3733362609319
2023-05-14,4,6,5,0,144.6382663430347,153.94962140185348
2023-05-15,1,0,5,1,112.05400834569575,118.77230818036111
2023-05-15,2,0,5,0,108.28169612543641,103.68837199978402
2023-05-15,3,0,5,0,118.91319427706769,122.4129164142122
2023-05-15,4,0,5,0,133.04708051628288,131.64245849742036
2023-05-16,1,1,5,0,128.82958115524474,94.24343462134773
2023-05-16,2,1,5,0,123.99685240021145,86.79410877022599
2023-05-16,3,1,5,0,109.72801844389026,119.72352354801237
2023-05-16,4,1,5,1,115.34690154932578,166.1236719461956
2023-05-17,1,2,5,0,91.03777723246313,93.42524278062294
2023-05-17,2,2,5,0,106.6290654296784,104.09465272216882
2023-05-17,3,2,5,0,137.92778223352508,112.0428561358879
2023-05-17,4,2,5,0,127.56063908716173,129.35311117332475
2023-05-18,1,3,5,0,96.47812859573295,87.22753573165723
2023-05-18,2,3,5,0,101.05278927693857,106.01277368222155
2023-05-18,3,3,5,0,110.78820473481309,107.49288916321385
2023-05-18,4,3,5,1,141.36717183822918,155.459172457549
2023-05-19,1,4,5,1,91.92941628387167,114.22170721269208
2023-05-19,2,4,5,0,86.3970290010057,100.7725909510758
2023-05-19,3,4,5,0,136.8921819985677,122.5088936078311
2023-05-19,4,4,5,0,126.6583666846281,130.5171239921791
2023-05-20,1,5,5,0,131.09461004820267,123.58683921980194
2023-05-20,2,5,5,1,138.22325969819335,134.29294070940924
2023-05-20,3,5,5,0,151.41422832213942,135.31450452819436
2023-05-20,4,5,5,0,149.90846772049008,157.37645757192928
2023-05-21,1,6,5,0,134.85735911701005,104.89554232244186
2023-05-21,2,6,5,1,125.07846285444407,133.81851069505277
2023-05-21,3,6,5,0,161.3733362609319,120.90968476285964
2023-05-21,4,6,5,0,153.94962140185348,143.5431059163759
2023-05-22,1,0,5,0,118.77230818036111,95.08926173526525
2023-05-22,2,0,5,1,103.68837199978402,142.3835695525326
2023-05-22,3,0,5,0,122.4129164142122,118.41695864004024
2023-05-22,4,0,5,0,131.64245849742036,144.9278950391091
2023-05-23,1,1,5,1,94.24343462134773,124.52914362471093
2023-05-23,2,1,5,1,86.79410877022599,127.78083193996352
2023-05-23,3,1,5,0,119.72352354801237,120.0401863923889
2023-05-23,4,1,5,0,166.1236719461956,123.67187348831683
2023-05-24,1,2,5,1,93.42524278062294,118.8411472271329
2023-05-24,2,2,5,0,104.09465272216882,100.76582154640086
2023-05-24,3,2,5,0,112.0428561358879,105.01568179687163
2023-05-24,4,2,5,0,129.35311117332475,142.2711773408905
2023-05-25,1,3,5,1,87.22753573165723,122.41950785246544
2023-05-25,2,3,5,0,106.01277368222155,105.30018585871679
2023-05-25,3,3,5,0,107.49288916321385,121.5193382501833
2023-05-25,4,3,5,0,155.459172457549,120.9780959028113
2023-05-26,1,4,5,0,114.22170721269208,84.11655452468418
2023-05-26,2,4,5,0,100.7725909510758,104.75333988732652
2023-05-26,3,4,5,1,122.5088936078311,128.05646178094509
2023-05-26,4,4,5,0,130.5171239921791,133.7270565879331
2023-05-27,1,5,5,0,123.58683921980194,113.10973763485215
2023-05-27,2,5,5,0,134.29294070940924,111.46417011487989
2023-05-27,3,5,5,0,135.31450452819436,129.2141145124733
2023-05-27,4,5,5,1,157.37645757192928,168.6646561426018
2023-05-28,1,6,5,0,104.89554232244186,108.66263051357156
2023-05-28,2,6,5,0,133.81851069505277,130.31699243189476
2023-05-28,3,6,5,0,120.90968476285964,124.10359335317878
2023-05-28,4,6,5,0,143.5431059163759,153.76900196724483
2023-05-29,1,0,5,1,95.08926173526525,112.98418097434492
2023-05-29,2,0,5,0,142.3835695525326,103.48355590768577
2023-05-29,3,0,5,0,118.41695864004024,110.42531762873956
2023-05-29,4,0,5,0,144.9278950391091,132.1084134502337
2023-05-30,1,1,5,0,124.52914362471093,104.77193578394525
2023-05-30,2,1,5,0,127.78083193996352,105.89080343518489
2023-05-30,3,1,5,0,120.0401863923889,107.55524528197208
2023-05-30,4,1,5,0,123.67187348831683,135.29667553678564
2023-05-31,1,2,5,0,118.8411472271329,91.10519788392253
2023-05-31,2,2,5,1,100.76582154640086,138.81914931979736
2023-05-31,3,2,5,1,105.01568179687163,147.46842252913453
2023-05-31,4,2,5,1,142.2711773408905,142.73330003208775
2023-06-01,1,3,6,0,122.41950785246544,89.3679519174968
2023-06-01,2,3,6,0,105.30018585871679,88.5055746737823
2023-06-01,3,3,6,0,121.5193382501833,109.34843393271568
2023-06-01,4,3,6,0,120.9780959028113,110.47897284399679
2023-06-02,1,4,6,1,84.11655452468418,94.94622574017134
2023-06-02,2,4,6,0,104.75333988732652,92.8027851499035
2023-06-02,3,4,6,0,128.05646178094509,107.65385287708952
2023-06-02,4,4,6,1,133.7270565879331,135.57768185839302
2023-06-03,1,5,6,0,113.10973763485215,118.81880171331348
2023-06-03,2,5,6,1,111.46417011487989,141.51055216085697
2023-06-03,3,5,6,0,129.2141145124733,138.30796651445178
2023-06-03,4,5,6,0,168.6646561426018,131.4047853934077
2023-06-04,1,6,6,0,108.66263051357156,111.91062410958551
2023-06-04,2,6,6,0,130.31699243189476,124.14284653058364
2023-06-04,3,6,6,0,124.10359335317878,137.83596020164455
2023-06-04,4,6,6,0,153.76900196724483,132.6487058032843
2023-06-05,1,0,6,0,112.98418097434492,86.50940523336922
2023-06-05,2,0,6,0,103.48355590768577,94.04842757926909
2023-06-05,3,0,6,1,110.42531762873956,130.2572427767213
2023-06-05,4,0,6,0,132.1084134502337,118.15640409702428
2023-06-06,1,1,6,0,104.77193578394525,84.32435062115299
2023-06-06,2,1,6,0,105.89080343518489,94.4748900131597
2023-06-06,3,1,6,1,107.55524528197208,135.56359611076832
2023-06-06,4,1,6,0,135.29667553678564,118.0916595256868
2023-06-07,1,2,6,0,91.10519788392253,91.66124193590166
2023-06-07,2,2,6,0,138.81914931979736,104.03037034888243
2023-06-07,3,2,6,1,147.46842252913453,128.61323569707986
2023-06-07,4,2,6,0,142.73330003208775,122.8481392025531
2023-06-08,1,3,6,0,89.3679519174968,96.41929511182155
2023-06-08,2,3,6,0,88.5055746737823,117.14115363119404
2023-06-08,3,3,6,0,109.34843393271568,110.5078745631629
2023-06-08,4,3,6,0,110.47897284399679,116.3169576892157
2023-06-09,1,4,6,0,94.94622574017134,100.95147620934233
2023-06-09,2,4,6,0,92.8027851499035,99.56335301861832
2023-06-09,3,4,6,0,107.65385287708952,102.79856644444659
2023-06-09,4,4,6,0,135.57768185839302,116.87923098482067
2023-06-10,1,5,6,0,118.81880171331348,111.62390541437647
2023-06-10,2,5,6,0,141.51055216085697,110.77915257801386
2023-06-10,3,5,6,0,138.30796651445178,132.73063017736334
2023-06-10,4,5,6,0,131.4047853934077,139.11000293901049
2023-06-11,1,6,6,0,111.91062410958551,105.53236652687364
2023-06-11,2,6,6,0,124.14284653058364,108.54276100689381
2023-06-11,3,6,6,0,137.83596020164455,138.666102603844
2023-06-11,4,6,6,0,132.6487058032843,148.93515471760477
2023-06-12,1,0,6,0,86.50940523336922,94.91667147675882
2023-06-12,2,0,6,0,94.04842757926909,97.84572497183797
2023-06-12,3,0,6,0,130.2572427767213,119.01467175639526
2023-06-12,4,0,6,0,118.15640409702428,119.41549812686202
2023-06-13,1,1,6,0,84.32435062115299,93.25880273934129
2023-06-13,2,1,6,1,94.4748900131597,127.73701567310107
2023-06-13,3,1,6,0,135.56359611076832,111.6829710528207
2023-06-13,4,1,6,0,118.0916595256868,122.3294198279843
2023-06-14,1,2,6,0,91.66124193590166,87.56318016983997
2023-06-14,2,2,6,0,104.03037034888243,121.47655176077114
2023-06-14,3,2,6,0,128.61323569707986,96.2470363906598
2023-06-14,4,2,6,0,122.8481392025531,123.5639698321693
2023-06-15,1,3,6,0,96.41929511182155,93.00695190985007
2023-06-15,2,3,6,0,117.14115363119404,96.5120888006058
2023-06-15,3,3,6,1,110.5078745631629,128.26416953816016
2023-06-15,4,3,6,1,116.3169576892157,137.4405293150392
2023-06-16,1,4,6,0,100.95147620934233,92.84619752910916
2023-06-16,2,4,6,0,99.56335301861832,99.57614113533641
2023-06-16,3,4,6,0,102.79856644444659,110.49802652825059
2023-06-16,4,4,6,1,116.87923098482067,142.13114117169096
2023-06-17,1,5,6,0,111.62390541437647,104.4643746168144
2023-06-17,2,5,6,0,110.77915257801386,130.6487340650211
2023-06-17,3,5,6,0,132.73063017736334,118.61593260686831
2023-06-17,4,5,6,0,139.11000293901049,135.44272517296912
2023-06-18,1,6,6,0,105.53236652687364,100.8537612610698
2023-06-18,2,6,6,0,108.54276100689381,119.3753269658889
2023-06-18,3,6,6,1,138.666102603844,139.37793962590283
2023-06-18,4,6,6,0,148.93515471760477,148.08548522922186
2023-06-19,1,0,6,0,94.91667147675882,92.10027048718158
2023-06-19,2,0,6,0,97.84572497183797,100.68533502179696
2023-06-19,3,0,6,1,119.01467175639526,145.07896546496252
2023-06-19,4,0,6,0,119.41549812686202,129.36194409659007
2023-06-20,1,1,6,0,93.25880273934129,78.8902610684768
2023-06-20,2,1,6,0,127.73701567310107,110.69884210778689
2023-06-20,3,1,6,1,111.6829710528207,139.95808949731966
2023-06-20,4,1,6,0,122.3294198279843,116.70398413221966
2023-06-21,1,2,6,0,87.56318016983997,77.26751880495098
2023-06-21,2,2,6,1,121.47655176077114,121.76351230790189
2023-06-21,3,2,6,0,96.2470363906598,115.36635007879963
2023-06-21,4,2,6,0,123.5639698321693,122.18134322053339
2023-06-22,1,3,6,1,93.00695190985007,111.49607577240995
2023-06-22,2,3,6,0,96.5120888006058,91.13267217072776
2023-06-22,3,3,6,0,128.26416953816016,116.93025413588018
2023-06-22,4,3,6,0,137.4405293150392,127.4657486043803
2023-06-23,1,4,6,0,92.84619752910916,91.87009177779552
2023-06-23,2,4,6,0,99.57614113533641,108.70306953378525
2023-06-23,3,4,6,1,110.49802652825059,123.78725173273635
2023-06-23,4,4,6,1,142.13114117169096,147.20378088774228
2023-06-24,1,5,6,0,104.4643746168144,107.43493383224208
2023-06-24,2,5,6,0,130.6487340650211,104.26389598206836
2023-06-24,3,5,6,1,118.61593260686831,144.17845508292143
2023-06-24,4,5,6,0,135.44272517296912,144.0564605957
2023-06-25,1,6,6,0,100.8537612610698,108.31112228298154
2023-06-25,2,6,6,1,119.3753269658889,147.12412173186343
2023-06-25,3,6,6,0,139.37793962590283,131.0659694959778
2023-06-25,4,6,6,1,148.08548522922186,155.48349806517794
2023-06-26,1,0,6,0,92.10027048718158,70.49409378556206
2023-06-26,2,0,6,1,100.68533502179696,120.93676387701412
2023-06-26,3,0,6,0,145.07896546496252,113.69565340848152
2023-06-26,4,0,6,0,129.36194409659007,135.9129113841959
2023-06-27,1,1,6,0,78.8902610684768,91.72725058234684
2023-06-27,2,1,6,0,110.69884210778689,96.59388332122612
2023-06-27,3,1,6,0,139.95808949731966,100.20106070163428
2023-06-27,4,1,6,0,116.70398413221966,118.01416653243092
2023-06-28,1,2,6,1,77.26751880495098,120.80759238442808
2023-06-28,2,2,6,0,121.76351230790189,96.39441511941017
2023-06-28,3,2,6,0,115.36635007879963,112.48667662015133
2023-06-28,4,2,6,0,122.18134322053339,117.80701502689394
2023-06-29,1,3,6,0,111.49607577240995,93.77267188674723
2023-06-29,2,3,6,0,91.13267217072776,97.81542076361796
2023-06-29,3,3,6,0,116.93025413588018,110.64213652649705
2023-06-29,4,3,6,0,127.4657486043803,112.73481757917072
2023-06-30,1,4,6,0,91.87009177779552,93.51010951972968
2023-06-30,2,4,6,0,108.70306953378525,95.45590277406826
2023-06-30,3,4,6,0,123.78725173273635,118.72903744803286
2023-06-30,4,4,6,0,147.20378088774228,121.43996497876465
2023-07-01,1,5,7,0,107.43493383224208,100.86302416109734
2023-07-01,2,5,7,0,104.26389598206836,114.53963683975769
2023-07-01,3,5,7,0,144.17845508292143,125.73602765936818
2023-07-01,4,5,7,0,144.0564605957,143.85727428354636
2023-07-02,1,6,7,0,108.31112228298154,101.1627459142538
2023-07-02,2,6,7,0,147.12412173186343,107.72280857305599
2023-07-02,3,6,7,0,131.0659694959778,136.15441368186953
2023-07-02,4,6,7,0,155.48349806517794,137.12254144062388
2023-07-03,1,0,7,0,70.49409378556206,79.81977055807718
2023-07-03,2,0,7,0,120.93676387701412,77.63267259283855
2023-07-03,3,0,7,0,113.69565340848152,102.3005619671506
2023-07-03,4,0,7,0,135.9129113841959,116.0317726737602
2023-07-04,1,1,7,1,91.72725058234684,106.06715091482796
2023-07-04,2,1,7,0,96.59388332122612,92.99549522301633
2023-07-04,3,1,7,0,100.20106070163428,96.26254138330434
2023-07-04,4,1,7,0,118.01416653243092,122.72956591770141
2023-07-05,1,2,7,0,120.80759238442808,72.53171134417272
2023-07-05,2,2,7,0,96.39441511941017,100.68587446075571
2023-07-05,3,2,7,0,112.48667662015133,117.89528381973992
2023-07-05,4,2,7,1,117.80701502689394,147.63299023459368
2023-07-06,1,3,7,0,93.77267188674723,92.85164438127178
2023-07-06,2,3,7,0,97.81542076361796,77.20932904112829
2023-07-06,3,3,7,0,110.64213652649705,108.1611425522538
2023-07-06,4,3,7,0,112.73481757917072,123.34277694814143
2023-07-07,1,4,7,0,93.51010951972968,74.42199986167743
2023-07-07,2,4,7,0,95.45590277406826,92.94306515897188
2023-07-07,3,4,7,1,118.72903744803286,126.68856639612127
2023-07-07,4,4,7,0,121.43996497876465,102.49929306745086
2023-07-08,1,5,7,0,100.86302416109734,105.75508152388257
2023-07-08,2,5,7,0,114.53963683975769,107.30298339862044
2023-07-08,3,5,7,0,125.73602765936818,116.45201918071692
2023-07-08,4,5,7,0,143.85727428354636,140.802592505173
2023-07-09,1,6,7,0,101.1627459142538,109.63168472349591
2023-07-09,2,6,7,0,107.72280857305599,118.46111074392896
2023-07-09,3,6,7,0,136.15441368186953,120.39005054700938
2023-07-09,4,6,7,0,137.12254144062388,138.37749329149952
2023-07-10,1,0,7,0,79.81977055807718,87.7345605351205
2023-07-10,2,0,7,0,77.63267259283855,90.91337233276333
2023-07-10,3,0,7,0,102.3005619671506,101.98245700168744
2023-07-10,4,0,7,0,116.0317726737602,110.54602998843527
2023-07-11,1,1,7,1,106.06715091482796,121.62122480276868
2023-07-11,2,1,7,0,92.99549522301633,99.15388966429703
2023-07-11,3,1,7,1,96.26254138330434,117.94410847938431
2023-07-11,4,1,7,0,122.72956591770141,120.4115793295862
2023-07-12,1,2,7,0,72.53171134417272,64.97182166346789
2023-07-12,2,2,7,0,100.68587446075571,98.15646729587183
2023-07-12,3,2,7,0,117.89528381973992,88.12039482496023
2023-07-12,4,2,7,0,147.63299023459368,125.87539351353645
2023-07-13,1,3,7,0,92.85164438127178,77.3384045523454
2023-07-13,2,3,7,0,77.20932904112829,98.39035514934206
2023-07-13,3,3,7,0,108.1611425522538,101.80223954968189
2023-07-13,4,3,7,0,123.34277694814143,112.33181296967167
2023-07-14,1,4,7,1,74.42199986167743,113.47640547888422
2023-07-14,2,4,7,0,92.94306515897188,105.47052998239269
2023-07-14,3,4,7,0,126.68856639612127,111.14883012397095
2023-07-14,4,4,7,0,102.49929306745086,123.9486555018713
2023-07-15,1,5,7,0,105.75508152388257,88.98682228715089
2023-07-15,2,5,7,0,107.30298339862044,109.1883633236469
2023-07-15,3,5,7,0,116.45201918071692,133.43610957692442
2023-07-15,4,5,7,0,140.802592505173,137.2990456771484
2023-07-16,1,6,7,0,109.63168472349591,92.64690967979661
2023-07-16,2,6,7,0,118.46111074392896,111.45928057150526
2023-07-16,3,6,7,0,120.39005054700938,131.07279842987205
2023-07-16,4,6,7,1,138.37749329149952,135.03508908018097
2023-07-17,1,0,7,0,87.7345605351205,85.19350274250216
2023-07-17,2,0,7,0,90.91337233276333,96.31693028021363
2023-07-17,3,0,7,0,101.98245700168744,113.58606265431325
2023-07-17,4,0,7,1,110.54602998843527,138.59322706312574
2023-07-18,1,1,7,0,121.62122480276868,69.69787292886107
2023-07-18,2,1,7,0,99.15388966429703,93.70370317064801
2023-07-18,3,1,7,0,117.94410847938431,96.77196607246984
2023-07-18,4,1,7,0,120.4115793295862,118.97682051864336
2023-07-19,1,2,7,0,64.97182166346789,81.43482868312306
2023-07-19,2,2,7,0,98.15646729587183,90.93035278651416
2023-07-19,3,2,7,0,88.12039482496023,107.21875343776172
2023-07-19,4,2,7,0,125.87539351353645,114.42771372276859
2023-07-20,1,3,7,0,77.3384045523454,84.6750861737329
2023-07-20,2,3,7,0,98.39035514934206,85.79446253029859
2023-07-20,3,3,7,0,101.80223954968189,109.43162804796259
2023-07-20,4,3,7,0,112.33181296967167,119.59881326808836
2023-07-21,1,4,7,1,113.47640547888422,104.10593145646945
2023-07-21,2,4,7,0,105.47052998239269,93.08788410822021
2023-07-21,3,4,7,1,111.14883012397095,131.96297915145087
2023-07-21,4,4,7,0,123.9486555018713,115.75149199342478
2023-07-22,1,5,7,1,88.98682228715089,122.83369099292055
2023-07-22,2,5,7,1,109.1883633236469,121.0210146392437
2023-07-22,3,5,7,1,133.43610957692442,144.51261556233652
2023-07-22,4,5,7,0,137.2990456771484,152.93470240008787
2023-07-23,1,6,7,1,92.64690967979661,115.36261389704094
2023-07-23,2,6,7,0,111.45928057150526,94.69817193812226
2023-07-23,3,6,7,0,131.07279842987205,124.21232636612213
2023-07-23,4,6,7,0,135.03508908018097,131.89332877493882
2023-07-24,1,0,7,1,85.19350274250216,104.57420877325566
2023-07-24,2,0,7,0,96.31693028021363,84.05355346234765
2023-07-24,3,0,7,0,113.58606265431325,121.49439322185287
2023-07-24,4,0,7,1,138.59322706312574,132.75086006173777
2023-07-25,1,1,7,1,69.69787292886107,99.85007062220342
2023-07-25,2,1,7,1,93.70370317064801,120.29102551913367
2023-07-25,3,1,7,0,96.77196607246984,112.80791959852672
2023-07-25,4,1,7,0,118.97682051864336,123.50606142975711
2023-07-26,1,2,7,0,81.43482868312306,78.87328966467697
2023-07-26,2,2,7,1,90.93035278651416,116.85025618194692
2023-07-26,3,2,7,0,107.21875343776172,109.12766781414275
2023-07-26,4,2,7,0,114.42771372276859,114.83460995725045
2023-07-27,1,3,7,1,84.6750861737329,109.63615233619258
2023-07-27,2,3,7,0,85.79446253029859,98.37691452077149
2023-07-27,3,3,7,0,109.43162804796259,110.63212059457324
2023-07-27,4,3,7,0,119.59881326808836,116.16170677081752
2023-07-28,1,4,7,0,104.10593145646945,70.6282213754019
2023-07-28,2,4,7,1,93.08788410822021,109.46453043060312
2023-07-28,3,4,7,0,131.96297915145087,101.44878690864995
2023-07-28,4,4,7,0,115.75149199342478,115.4960071878656
2023-07-29,1,5,7,0,122.83369099292055,80.33107104121356
2023-07-29,2,5,7,1,121.0210146392437,141.34994718176395
2023-07-29,3,5,7,0,144.51261556233652,128.18091181775648
2023-07-29,4,5,7,0,152.93470240008787,141.0256965186229
2023-07-30,1,6,7,1,115.36261389704094,126.99547119782193
2023-07-30,2,6,7,1,94.69817193812226,121.82430353799094
2023-07-30,3,6,7,0,124.21232636612213,124.10578740379442
2023-07-30,4,6,7,1,131.89332877493882,148.5946888061348
2023-07-31,1,0,7,0,104.57420877325566,82.58232065553482
2023-07-31,2,0,7,0,84.05355346234765,84.3231150205101
2023-07-31,3,0,7,0,121.49439322185287,111.90520590963311
2023-07-31,4,0,7,0,132.75086006173777,123.93117920286079
2023-08-01,1,1,8,0,99.85007062220342,87.22918421272827
2023-08-01,2,1,8,1,120.29102551913367,118.80048587331494
2023-08-01,3,1,8,1,112.80791959852672,117.24773437956095
2023-08-01,4,1,8,0,123.50606142975711,116.6498352820489
2023-08-02,1,2,8,1,78.87328966467697,92.45205382012973
2023-08-02,2,2,8,0,116.85025618194692,89.86555790207629
2023-08-02,3,2,8,0,109.12766781414275,106.79882460186566
2023-08-02,4,2,8,0,114.83460995725045,126.88728013762784
2023-08-03,1,3,8,1,109.63615233619258,97.82301938762572
2023-08-03,2,3,8,1,98.37691452077149,116.03588676578696
2023-08-03,3,3,8,1,110.63212059457324,120.10246364332049
2023-08-03,4,3,8,0,116.16170677081752,113.95334161147679
2023-08-04,1,4,8,0,70.6282213754019,77.34470842205961
2023-08-04,2,4,8,0,109.46453043060312,90.49225411970589
2023-08-04,3,4,8,0,101.44878690864995,106.83833289155498
2023-08-04,4,4,8,0,115.4960071878656,104.71185710821815
2023-08-05,1,5,8,0,80.33107104121356,89.85249233699686
2023-08-05,2,5,8,0,141.34994718176395,102.11324280638202
2023-08-05,3,5,8,0,128.18091181775648,120.87894316399053
2023-08-05,4,5,8,0,141.0256965186229,132.04106935139373
2023-08-06,1,6,8,0,126.99547119782193,87.50262432471752
2023-08-06,2,6,8,0,121.82430353799094,97.05277130879107
2023-08-06,3,6,8,0,124.10578740379442,119.12078957361196
2023-08-06,4,6,8,0,148.5946888061348,133.01669309740294
2023-08-07,1,0,8,0,82.58232065553482,83.03637530961555
2023-08-07,2,0,8,0,84.3231150205101,73.98053266305472
2023-08-07,3,0,8,0,111.90520590963311,98.51758002625671
2023-08-07,4,0,8,0,123.93117920286079,122.25308031612238
2023-08-08,1,1,8,0,87.22918421272827,65.55024303157042
2023-08-08,2,1,8,0,118.80048587331494,103.0790114912489
2023-08-08,3,1,8,0,117.24773437956095,100.33026115443802
2023-08-08,4,1,8,0,116.6498352820489,104.69412898154131
2023-08-09,1,2,8,1,92.45205382012973,90.28334364132647
2023-08-09,2,2,8,0,89.86555790207629,75.59901924557461
2023-08-09,3,2,8,1,106.79882460186566,119.42782847515129
2023-08-09,4,2,8,0,126.88728013762784,100.62281242140236
2023-08-10,1,3,8,1,97.82301938762572,97.55900194908493
2023-08-10,2,3,8,1,116.03588676578696,121.98454595397519
2023-08-10,3,3,8,1,120.10246364332049,120.35673521934113
2023-08-10,4,3,8,0,113.95334161147679,114.20773762033278
2023-08-11,1,4,8,0,77.34470842205961,84.0340710871346
2023-08-11,2,4,8,0,90.49225411970589,89.41927459978713
2023-08-11,3,4,8,1,106.83833289155498,126.51162612102344
2023-08-11,4,4,8,0,104.71185710821815,127.31659943416686
2023-08-12,1,5,8,1,89.85249233699686,112.3364932475983
2023-08-12,2,5,8,0,102.11324280638202,108.74158449839987
2023-08-12,3,5,8,0,120.87894316399053,105.58335744297705
2023-08-12,4,5,8,0,132.04106935139373,135.83927772197026
2023-08-13,1,6,8,0,87.50262432471752,89.37342894108629
2023-08-13,2,6,8,0,97.05277130879107,108.20477529787885
2023-08-13,3,6,8,0,119.12078957361196,124.72061039860105
2023-08-13,4,6,8,0,133.01669309740294,136.32774164253533
2023-08-14,1,0,8,0,83.03637530961555,75.0937404270955
2023-08-14,2,0,8,0,73.98053266305472,92.9505609504075
2023-08-14,3,0,8,0,98.51758002625671,106.86472106734466
2023-08-14,4,0,8,0,122.25308031612238,102.15983617228588
2023-08-15,1,1,8,0,65.55024303157042,79.50306998601748
2023-08-15,2,1,8,1,103.0790114912489,104.3422562608654
2023-08-15,3,1,8,0,100.33026115443802,98.74875723957257
2023-08-15,4,1,8,0,104.69412898154131,112.86022049290605
2023-08-16,1,2,8,0,90.28334364132647,73.8654059476717
2023-08-16,2,2,8,0,75.59901924557461,71.35951081418689
2023-08-16,3,2,8,0,119.42782847515129,102.02842408997547
2023-08-16,4,2,8,0,100.62281242140236,122.42602432772428
2023-08-17,1,3,8,0,97.55900194908493,85.1454744871626
2023-08-17,2,3,8,1,121.98454595397519,105.9549436803339
2023-08-17,3,3,8,0,120.35673521934113,93.27130358290066
2023-08-17,4,3,8,0,114.20773762033278,115.11302001324553
2023-08-18,1,4,8,0,84.0340710871346,85.52443471120576
2023-08-18,2,4,8,0,89.41927459978713,92.23184520508411
2023-08-18,3,4,8,0,126.51162612102344,103.97027779279577
2023-08-18,4,4,8,0,127.31659943416686,100.15396753749806
2023-08-19,1,5,8,1,112.3364932475983,115.55859491295998
2023-08-19,2,5,8,1,108.74158449839987,120.00180748542488
2023-08-19,3,5,8,0,105.58335744297705,112.1619498216844
2023-08-19,4,5,8,0,135.83927772197026,130.7029832845758
2023-08-20,1,6,8,0,89.37342894108629,110.21579563559713
2023-08-20,2,6,8,0,108.20477529787885,115.17813146602366
2023-08-20,3,6,8,0,124.72061039860105,96.97715371400001
2023-08-20,4,6,8,1,136.32774164253533,157.24185364977723
